"position","isCandidate","isCandidateDelete","nbTrial","nbCompile","nbSosie","nbTest","nbAssert","maxDeep","meanDeep","medianDeep","minDeep","methodNameInTests","methodClassTargetByTests","nbDiff","nbStaticDiff"
"org.apache.commons.io.input.BOMInputStream:400","true","true",26,21,4,1,1,1,1,1,1,1,1,0,0
"org.apache.commons.io.input.BOMInputStream:403","true","false",10,8,0,2,2,1,1,1,1,1,1,0,0
"org.apache.commons.io.input.BOMInputStream:274","true","false",2,1,0,28,57,5,3.5,4,2,0,0.428571428571429,0,0
"org.apache.commons.io.input.BOMInputStream:273","true","true",6,5,0,28,57,5,3.5,4,2,0,0.428571428571429,0,0
"org.apache.commons.io.input.BOMInputStream:272","true","true",7,6,0,47,84,5,3.5,4,2,0,0.51063829787234,0,0
"org.apache.commons.io.input.BOMInputStream:277","false","false",0,0,0,47,84,5,3.5,4,2,0,0.51063829787234,0,0
"org.apache.commons.io.input.BOMInputStream:212","true","true",14,14,2,47,84,4,2.5,3,1,0.0425531914893617,0.51063829787234,0,0
"org.apache.commons.io.input.BOMInputStream:214","true","false",6,0,0,47,84,4,2.5,3,1,0.0425531914893617,0.51063829787234,0,0
"org.apache.commons.io.input.BOMInputStream:215","true","true",3,3,0,47,84,4,2.5,3,1,0.0425531914893617,0.51063829787234,0,0
"org.apache.commons.io.input.BOMInputStream:218","true","true",18,17,1,47,84,4,2.5,3,1,0.0425531914893617,0.51063829787234,0,0
"org.apache.commons.io.input.BOMInputStream:219","true","true",8,8,1,47,84,4,2.5,3,1,0.0425531914893617,0.51063829787234,0,0
"org.apache.commons.io.input.BOMInputStream:221","true","true",2,2,1,10,11,4,3,3,2,0,0.3,0,0
"org.apache.commons.io.input.BOMInputStream:220","true","true",19,17,10,10,11,4,3,3,2,0,0.3,0,0
"org.apache.commons.io.input.BOMInputStream:217","true","true",59,49,12,47,84,4,2.5,3,1,0.0425531914893617,0.51063829787234,0,0
"org.apache.commons.io.input.BOMInputStream:225","true","true",3,3,1,47,84,4,2.5,3,1,0.0425531914893617,0.51063829787234,0,0
"org.apache.commons.io.input.BOMInputStream:229","true","true",9,9,0,4,4,2,2,2,2,0,0,0,0
"org.apache.commons.io.input.BOMInputStream:231","true","true",11,11,2,12,28,4,2.5,3,1,0.0833333333333333,0.833333333333333,0,0
"org.apache.commons.io.input.BOMInputStream:228","true","true",37,28,4,15,32,4,2.5,3,1,0.0666666666666667,0.666666666666667,0,0
"org.apache.commons.io.input.BOMInputStream:227","true","true",56,40,5,15,32,4,2.5,3,1,0.0666666666666667,0.666666666666667,0,0
"org.apache.commons.io.input.BOMInputStream:226","true","true",68,47,6,28,57,4,2.5,3,1,0.0714285714285714,0.428571428571429,0,0
"org.apache.commons.io.input.BOMInputStream:211","true","true",170,126,21,47,84,4,2.5,3,1,0.0425531914893617,0.51063829787234,0,0
"org.apache.commons.io.input.BOMInputStream:236","true","false",2,1,0,47,84,8,4.28571428571429,4,1,0.0425531914893617,0.51063829787234,0,0
