"position","isCandidate","isCandidateDelete","nbTrial","nbCompile","nbSosie","nbTest","nbAssert","maxDeep","meanDeep","medianDeep","minDeep","methodNameInTests","methodClassTargetByTests","nbDiff","nbStaticDiff"
"org.eclipse.jgit.blame.BlameGenerator:700","true","true",0,0,0,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:703","true","true",0,0,0,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:718","true","true",0,0,0,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:694","true","true",9,4,3,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:692","true","true",12,6,3,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:723","false","false",0,0,0,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:725","true","false",2,0,0,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:727","true","false",0,0,0,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:734","true","true",2,0,0,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:735","true","true",2,0,0,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:733","true","true",7,2,0,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:728","true","true",10,2,0,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:740","true","false",0,0,0,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:747","true","true",3,3,0,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:748","true","true",3,2,1,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:741","true","true",9,5,1,3,16,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:761","true","true",3,1,0,1,4,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:762","true","true",2,1,0,1,4,5,5,5,5,0,0,0,0
"org.eclipse.jgit.blame.BlameGenerator:763","true","true",2,2,0,1,4,5,5,5,5,0,0,0,0
