uuid;type;name;position;status;diff;graphDiff;branchDiff;variableDiff;exceptionDiff;nbTest;maxDeep;meanDeep;medianDeep;minDeep;staticDiff;nodeTransplantationPoint;nodeTransplant
72695696-2c06-11e5-bebe-a7de80262e43;adrStmt;delete;org.apache.commons.lang3.ArrayUtils:1718;-2;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtLocalVariableImpl;NA
db9b9343-2c2b-11e5-a210-a19a5af4c752;adrStmt;replace;org.apache.commons.lang3.ArrayUtils:1686;-2;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtAssignmentImpl;CtAssignmentImpl
dd9ebd46-2e2a-11e5-8175-197548945d63;adrStmt;replace;org.apache.commons.lang3.LocaleUtils:198;-1;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtIfImpl;CtInvocationImpl
5105aae0-2e08-11e5-a084-fd65e0791dcc;adrStmt;delete;org.apache.commons.lang3.text.StrBuilder:207;-2;0;0;0;0;0;3;1;1.0;1.0;1.0;false;CtLocalVariableImpl;NA
e7faccd2-2c05-11e5-aaf5-1dbdd4f440a5;adrStmt;replace;org.apache.commons.lang3.exception.ExceptionUtils:203;-1;0;0;0;0;0;22;7;4.5;5.0;2.0;false;CtTryImpl;CtIfImpl
649e34ee-2c00-11e5-9cc2-3f35e610a75a;adrStmt;replace;org.apache.commons.lang3.Conversion:1521;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtAssignmentImpl;CtOperatorAssignmentImpl
6a28637e-2c22-11e5-a353-4deda9b22767;adrStmt;replace;org.apache.commons.lang3.text.StrBuilder:2356;-1;0;0;0;0;0;10;2;1.5;2.0;1.0;false;CtIfImpl;CtIfImpl
335409bd-2e13-11e5-b7ff-091f0e86f54a;adrStmt;delete;org.apache.commons.lang3.text.StrBuilder:1607;0;1;1;0;0;0;1;1;1.0;1.0;1.0;true;CtInvocationImpl;NA
c7100449-2c1c-11e5-a83b-dda02bf2c67a;adrStmt;replace;org.apache.commons.lang3.math.Fraction:179;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtIfImpl;CtIfImpl
75a4a345-2e0b-11e5-bd6e-a9d755fbc7bc;adrStmt;delete;org.apache.commons.lang3.text.StrBuilder:1894;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtWhileImpl;NA
b997ea9b-2e15-11e5-9444-fb574f51ed2c;adrStmt;replace;org.apache.commons.lang3.math.IEEE754rUtils:51;0;0;0;0;0;0;2;1;1.0;1.0;1.0;false;CtReturnImpl;CtReturnImpl
30ac27aa-2e09-11e5-ab7e-51353d69a95b;adrStmt;replace;org.apache.commons.lang3.builder.HashCodeBuilder:176;-2;0;0;0;0;0;8;11;7.0;7.0;3.0;false;CtTryImpl;CtIfImpl
8e80dbeb-2e57-11e5-89f9-51b715363523;adrStmt;add;org.apache.commons.lang3.StringUtils:1222;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtIfImpl;CtIfImpl
1277b2d4-2bfe-11e5-9093-832edf987944;adrStmt;replace;org.apache.commons.lang3.ArrayUtils:2234;-1;0;0;0;0;0;5;3;2.0;2.0;1.0;false;CtForImpl;CtIfImpl
37ba63ac-2e33-11e5-a1cd-93efd3f1ddb5;adrStmt;replace;org.apache.commons.lang3.RandomUtils:111;1;1;2;0;0;0;5;1;1.0;1.0;1.0;false;CtInvocationImpl;CtInvocationImpl
eba4d319-2c0e-11e5-bc10-3374b0991418;adrStmt;replace;org.apache.commons.lang3.concurrent.LazyInitializer:108;-2;0;0;0;0;0;3;1;1.0;1.0;1.0;false;CtReturnImpl;CtIfImpl
6dec8902-2e1f-11e5-bf20-7bd58450143a;adrStmt;replace;org.apache.commons.lang3.builder.ToStringStyle:501;-1;0;0;0;0;0;111;13;6.571428571428571;6.0;3.0;false;CtIfImpl;CtInvocationImpl
822ebce7-2e15-11e5-a558-975229c42d34;adrStmt;replace;org.apache.commons.lang3.StringUtils:2342;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtReturnImpl;CtIfImpl
76367666-2e20-11e5-971e-2343589ef31f;adrStmt;add;org.apache.commons.lang3.ArrayUtils:756;-2;0;0;0;0;0;3;1;1.0;1.0;1.0;false;CtReturnImpl;CtReturnImpl
aad3b91b-2e0e-11e5-b9d7-016468fa58c0;adrStmt;replace;org.apache.commons.lang3.exception.ExceptionUtils:562;1;0;0;0;0;0;3;3;2.5;3.0;2.0;false;CtInvocationImpl;CtInvocationImpl
406388a3-2e0f-11e5-84d9-c5f83d12bad8;adrStmt;delete;org.apache.commons.lang3.concurrent.ConcurrentUtils:279;-1;0;0;0;0;0;3;2;1.5;2.0;1.0;false;CtIfImpl;NA
d1f3a61d-2c36-11e5-ad21-69baba302a6a;adrStmt;replace;org.apache.commons.lang3.text.WordUtils:193;-1;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtIfImpl;CtIfImpl
27c14e7a-2e66-11e5-adfa-03cc1676f641;adrStmt;replace;org.apache.commons.lang3.time.FastDatePrinter:341;-1;0;0;0;0;0;55;11;8.0;9.0;4.0;false;CtInvocationImpl;CtInvocationImpl
976d6382-2c12-11e5-ad7c-8b39c5957d66;adrStmt;replace;org.apache.commons.lang3.exception.ExceptionUtils:675;-1;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtLocalVariableImpl;CtLocalVariableImpl
9976a8a7-2c0f-11e5-9661-a7ab3b326117;adrStmt;replace;org.apache.commons.lang3.builder.ToStringStyle:1340;-1;0;0;0;0;0;1;2;2.0;2.0;2.0;false;CtInvocationImpl;CtInvocationImpl
38247c61-2e4e-11e5-9bf4-0143643b7dd1;adrStmt;replace;org.apache.commons.lang3.ArrayUtils:1788;-2;0;0;0;0;0;6;4;2.5;3.0;1.0;false;CtLocalVariableImpl;CtLocalVariableImpl
60dad670-2e1a-11e5-98ab-7d25e50e8b8d;adrStmt;add;org.apache.commons.lang3.builder.ToStringStyle:1055;-2;0;0;0;0;0;12;9;5.4;5.0;3.0;false;CtForImpl;CtIfImpl
bf19b15c-2e33-11e5-8faa-ab47d4ee7243;adrStmt;replace;org.apache.commons.lang3.text.translate.UnicodeEscaper:121;-1;0;0;0;0;0;7;6;5.0;6.0;4.0;false;CtIfImpl;CtInvocationImpl
61cb1b9c-2e45-11e5-a683-e9a23082a63b;adrStmt;replace;org.apache.commons.lang3.CharSetUtils:243;-1;0;0;0;0;0;10;2;2.0;2.0;2.0;false;CtForEachImpl;CtReturnImpl
359cd432-2c0f-11e5-969f-73dc5630a64e;adrStmt;add;org.apache.commons.lang3.ArrayUtils:921;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtIfImpl;CtIfImpl
3d6cc309-2c03-11e5-8b0a-99ee467876c0;adrStmt;replace;org.apache.commons.lang3.text.StrBuilder:1854;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtAssignmentImpl;CtAssignmentImpl
6000e509-2e0a-11e5-aa81-db3fa41342c9;adrStmt;delete;org.apache.commons.lang3.Conversion:107;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtReturnImpl;NA
e2192de4-2c1e-11e5-a930-f3d195349f3a;adrStmt;replace;org.apache.commons.lang3.text.StrBuilder:499;-1;0;0;0;0;0;14;3;2.0;2.0;1.0;false;CtReturnImpl;CtReturnImpl
2261fd01-2c24-11e5-b08e-c965fb29cd09;adrStmt;delete;org.apache.commons.lang3.BooleanUtils:882;-2;0;0;0;0;0;4;2;1.5;2.0;1.0;false;CtReturnImpl;NA
fee00801-2e04-11e5-a56e-09d31bb5ba6a;adrStmt;delete;org.apache.commons.lang3.time.DurationFormatUtils:462;-2;0;0;0;0;0;18;6;4.5;5.0;3.0;false;CtLocalVariableImpl;NA
2f408856-2e14-11e5-9cb2-a7fbe2a1c5bf;adrStmt;add;org.apache.commons.lang3.reflect.ConstructorUtils:292;0;0;0;0;0;0;2;3;2.5;3.0;2.0;false;CtIfImpl;CtIfImpl
e01e733b-2c3c-11e5-ab5d-d32df99ab4a7;adrStmt;replace;org.apache.commons.lang3.ArrayUtils:5133;-2;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtReturnImpl;CtIfImpl
976ca029-2c12-11e5-ad7c-a799202b1adb;adrStmt;replace;org.apache.commons.lang3.math.NumberUtils:1263;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtAssignmentImpl;CtAssignmentImpl
53917045-2c0f-11e5-b9b2-69f9fd61cb94;adrStmt;replace;org.apache.commons.lang3.CharSetUtils:180;-2;0;0;0;0;0;2;1;1.0;1.0;1.0;false;CtReturnImpl;CtReturnImpl
d3c790a4-2e0a-11e5-9fba-5d1d1b2526fd;adrStmt;replace;org.apache.commons.lang3.text.StrBuilder:2472;-1;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtForImpl;CtIfImpl
473c0326-2e73-11e5-af96-ef9c2ebf0a20;adrStmt;replace;org.apache.commons.lang3.ArrayUtils:3466;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtReturnImpl;CtReturnImpl
3a4c0059-2c16-11e5-9936-cf48bb08c354;adrStmt;replace;org.apache.commons.lang3.math.NumberUtils:1359;-1;0;0;0;0;0;2;1;1.0;1.0;1.0;false;CtForImpl;CtForImpl
31c1f791-2bf7-11e5-8048-93bfaf23a939;adrStmt;replace;org.apache.commons.lang3.math.Fraction:176;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtIfImpl;CtIfImpl
5129cfcc-2e1a-11e5-8898-f9ce2326fbd3;adrStmt;replace;org.apache.commons.lang3.time.DateUtils:1054;-2;0;0;0;0;0;5;3;2.5;3.0;2.0;false;CtAssignmentImpl;CtAssignmentImpl
fa183d8f-2c01-11e5-9478-b75fea8d2c5a;adrStmt;add;org.apache.commons.lang3.text.ExtendedMessageFormat:382;-1;0;0;0;0;0;6;3;3.0;3.0;3.0;false;CtIfImpl;CtIfImpl
c137536b-2c12-11e5-8fbe-63bf5879ca87;adrStmt;delete;org.apache.commons.lang3.builder.EqualsBuilder:137;-2;0;0;0;0;0;32;13;8.25;9.0;5.0;false;CtReturnImpl;NA
471a8420-2e41-11e5-a6a0-f9a4720bc801;adrStmt;replace;org.apache.commons.lang3.builder.ToStringStyle:1212;-1;0;0;0;0;0;1;2;2.0;2.0;2.0;false;CtInvocationImpl;CtInvocationImpl
fe835541-2c25-11e5-8637-f7fe2c05aaf2;adrStmt;add;org.apache.commons.lang3.ClassUtils:217;-2;0;0;0;0;0;32;8;4.5;5.0;1.0;false;CtLocalVariableImpl;CtLocalVariableImpl
3548c823-2e58-11e5-9109-e55f0219211d;adrStmt;add;org.apache.commons.lang3.builder.ToStringStyle:212;-2;0;0;0;0;0;146;9;5.666666666666667;6.0;3.0;false;CtIfImpl;CtInvocationImpl
51785303-2e1c-11e5-8567-5d4dd5822018;adrStmt;replace;org.apache.commons.lang3.time.DateUtils:914;-1;0;0;0;0;0;1;2;1.5;2.0;1.0;false;CtInvocationImpl;CtIfImpl
57c1281a-2e17-11e5-8362-eb28ae583d57;adrStmt;replace;org.apache.commons.lang3.time.DateUtils:219;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtIfImpl;CtInvocationImpl
1295997e-2c09-11e5-b0dc-7d0cdc7e1c64;adrStmt;add;org.apache.commons.lang3.exception.ExceptionUtils:677;-2;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtReturnImpl;CtReturnImpl
c69a024d-2e19-11e5-bc62-939afb2e9b61;adrStmt;replace;org.apache.commons.lang3.text.translate.UnicodeEscaper:109;-1;0;0;0;0;0;8;6;5.0;6.0;4.0;false;CtIfImpl;CtIfImpl
8e8102ff-2e57-11e5-89f9-efa198900f5f;adrStmt;delete;org.apache.commons.lang3.time.FastDateParser:166;-1;0;0;0;0;0;2;6;4.0;6.0;2.0;false;CtIfImpl;NA
c90ec2ae-2e05-11e5-9d7e-411017f03932;adrStmt;delete;org.apache.commons.lang3.mutable.MutableByte:108;-1;0;0;0;0;0;2;1;1.0;1.0;1.0;false;CtAssignmentImpl;NA
7933aa41-2e18-11e5-978d-4956ec194ada;adrStmt;replace;org.apache.commons.lang3.Conversion:813;-1;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtReturnImpl;CtReturnImpl
a14a36d6-2bf7-11e5-948d-318d3c25a117;adrStmt;replace;org.apache.commons.lang3.text.StrBuilder:2460;-1;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtAssignmentImpl;CtAssignmentImpl
36ef3cb8-2e14-11e5-bb6b-3f35933d6687;adrStmt;add;org.apache.commons.lang3.time.DurationFormatUtils:533;-1;0;0;0;0;0;20;5;3.0;3.0;1.0;false;CtInvocationImpl;CtInvocationImpl
71f7038c-2e16-11e5-93ae-ffbe92ae0bac;adrStmt;replace;org.apache.commons.lang3.RandomStringUtils:284;-1;0;0;0;0;0;1;4;4.0;4.0;4.0;false;CtUnaryOperatorImpl;CtOperatorAssignmentImpl
ea79fe45-2e9b-11e5-992a-e79678d57ac5;adrStmt;replace;org.apache.commons.lang3.ArrayUtils:1481;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtInvocationImpl;CtIfImpl
5d889aa6-2bfa-11e5-9e0e-3b1e1330f3d2;adrStmt;add;org.apache.commons.lang3.builder.EqualsBuilder:420;-1;0;0;0;0;0;32;11;6.25;7.0;3.0;false;CtInvocationImpl;CtInvocationImpl
51ca76f8-2e07-11e5-b80d-bf67ae014704;adrStmt;replace;org.apache.commons.lang3.text.StrBuilder:798;-1;0;0;0;0;0;57;7;4.0;6.0;1.0;false;CtUnaryOperatorImpl;CtAssignmentImpl
3548ef36-2e58-11e5-9109-715a25931d55;adrStmt;replace;org.apache.commons.lang3.Conversion:416;-1;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtIfImpl;CtIfImpl
d15ca427-2c0b-11e5-bc4c-ef5eff503d56;adrStmt;replace;org.apache.commons.lang3.time.DurationFormatUtils:423;-2;0;0;0;0;0;18;5;3.5;4.0;2.0;false;CtLocalVariableImpl;CtLocalVariableImpl
c859a920-2c46-11e5-a9cd-9f213b51cdd5;adrStmt;delete;org.apache.commons.lang3.reflect.TypeUtils:1646;-1;0;0;0;0;0;2;5;5.0;5.0;5.0;false;CtReturnImpl;NA
76ade770-2c12-11e5-b586-97ecf9ce336f;adrStmt;replace;org.apache.commons.lang3.exception.ExceptionUtils:147;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtAssignmentImpl;CtAssignmentImpl
f2edeee7-2c3b-11e5-afd7-ef7f06a3d61c;adrStmt;add;org.apache.commons.lang3.StringEscapeUtils:172;-2;0;0;0;0;0;0;0;0.0;0.0;0.0;false;CtInvocationImpl;CtInvocationImpl
b90b54c3-2e10-11e5-a5d3-fb17a6146f14;adrStmt;delete;org.apache.commons.lang3.exception.ExceptionUtils:150;-1;0;0;0;0;0;22;6;3.5;4.0;1.0;false;CtForEachImpl;NA
2c11fcb1-2c20-11e5-a205-03c46d9993d3;adrStmt;replace;org.apache.commons.lang3.ObjectUtils:241;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtForEachImpl;CtIfImpl
19a1e537-2e80-11e5-8f6b-052d30eb43f1;adrStmt;add;org.apache.commons.lang3.time.DurationFormatUtils:148;-2;0;0;0;0;0;8;4;3.0;3.0;2.0;false;CtIfImpl;CtInvocationImpl
f0b22b74-2c42-11e5-a45c-85924769f64f;adrStmt;replace;org.apache.commons.lang3.text.StrBuilder:131;0;0;0;0;0;0;80;8;4.2;4.0;1.0;true;CtInvocationImpl;CtInvocationImpl
e880a132-2e85-11e5-8271-a354e1183f82;adrStmt;add;org.apache.commons.lang3.BooleanUtils:1051;-2;0;0;0;0;0;4;2;1.5;2.0;1.0;false;CtForEachImpl;CtIfImpl
6aa85a62-2bf8-11e5-b416-bfd05b2bd433;adrStmt;add;org.apache.commons.lang3.LocaleUtils:100;-2;0;0;0;0;0;7;1;1.0;1.0;1.0;false;CtLocalVariableImpl;CtLocalVariableImpl
473c0328-2e73-11e5-af96-2f5724e5b0e9;adrStmt;delete;org.apache.commons.lang3.text.StrSubstitutor:779;-2;0;0;0;0;0;30;7;5.0;5.0;3.0;false;CtLocalVariableImpl;NA
c796b19b-2c22-11e5-9825-cdc65826fb07;adrStmt;delete;org.apache.commons.lang3.StringUtils:1965;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtReturnImpl;NA
d15c5602-2c0b-11e5-bc4c-97382700c9d7;adrStmt;replace;org.apache.commons.lang3.text.StrBuilder:1870;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtIfImpl;CtIfImpl
84724cbd-2e07-11e5-9130-d772872c29f0;adrStmt;replace;org.apache.commons.lang3.JavaVersion:146;-2;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtIfImpl;CtReturnImpl
d8ec31d9-2e4f-11e5-90be-4da6ab098054;adrStmt;delete;org.apache.commons.lang3.ClassUtils:127;-1;0;0;0;0;0;0;0;0.0;0.0;0.0;false;CtInvocationImpl;NA
31fe52bc-2e6a-11e5-b546-b53fa2846fb5;adrStmt;add;org.apache.commons.lang3.reflect.ConstructorUtils:85;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtReturnImpl;CtReturnImpl
708be013-2e4e-11e5-9c08-fb8326aaa625;adrStmt;replace;org.apache.commons.lang3.time.DateFormatUtils:188;-2;0;0;0;0;0;2;1;1.0;1.0;1.0;false;CtReturnImpl;CtIfImpl
16d84f27-2bf3-11e5-91aa-b7ddcd166d37;adrStmt;add;org.apache.commons.lang3.Range:452;-1;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtInvocationImpl;CtInvocationImpl
838649e8-2c06-11e5-90e3-3782e4f7b38d;adrStmt;replace;org.apache.commons.lang3.builder.EqualsBuilder:465;-1;0;0;0;0;0;40;8;3.8333333333333335;4.0;1.0;false;CtAssignmentImpl;CtAssignmentImpl
f954d929-2e1b-11e5-8564-8d9c964f57f2;adrStmt;replace;org.apache.commons.lang3.ArrayUtils:3260;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtAssignmentImpl;CtUnaryOperatorImpl
bbdaf459-2e78-11e5-a467-277730dffbac;adrStmt;replace;org.apache.commons.lang3.BooleanUtils:604;-1;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtLocalVariableImpl;CtLocalVariableImpl
e69f5b52-2c05-11e5-8f84-9d45c284efb9;adrStmt;replace;org.apache.commons.lang3.builder.ToStringStyle:1491;-2;0;0;0;0;0;148;16;7.571428571428571;6.0;3.0;false;CtInvocationImpl;CtAssignmentImpl
ac283fed-2bfc-11e5-be37-7f81a9406455;adrStmt;replace;org.apache.commons.lang3.StringUtils:626;-1;0;0;0;0;0;3;3;2.0;2.0;1.0;false;CtIfImpl;CtReturnImpl
8d03a2b1-2c41-11e5-876a-3b69a71aeec8;adrStmt;replace;org.apache.commons.lang3.CharSet:180;-1;0;0;0;0;0;21;5;3.5;4.0;2.0;false;CtWhileImpl;CtIfImpl
246c4e93-2e2a-11e5-974d-234f4063dd86;adrStmt;delete;org.apache.commons.lang3.text.StrTokenizer:443;-1;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtInvocationImpl;NA
af2410c6-2e3c-11e5-ab76-d19bd9fb4505;adrStmt;add;org.apache.commons.lang3.math.IEEE754rUtils:138;-2;0;0;0;0;0;1;2;2.0;2.0;2.0;false;CtReturnImpl;CtReturnImpl
3be81700-2e08-11e5-a731-a3b906e1bddc;adrStmt;add;org.apache.commons.lang3.ClassUtils:711;-2;0;0;0;0;0;9;4;2.5;3.0;1.0;false;CtIfImpl;CtIfImpl
bf2c52c6-2e12-11e5-b2b7-bf0f77f9c5f8;adrStmt;add;org.apache.commons.lang3.time.DateUtils:1224;-2;0;0;0;0;0;2;3;2.0;2.0;1.0;false;CtInvocationImpl;CtInvocationImpl
20f4d25e-2e13-11e5-9c6f-a5e293c49279;adrStmt;replace;org.apache.commons.lang3.Conversion:884;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtAssignmentImpl;CtUnaryOperatorImpl
51785300-2e1c-11e5-8567-d1e994c5b81b;adrStmt;add;org.apache.commons.lang3.math.Fraction:265;-2;0;0;0;0;0;3;2;1.5;2.0;1.0;false;CtLocalVariableImpl;CtLocalVariableImpl
f3230df4-2bf9-11e5-ae0f-9faa3765b501;adrStmt;add;org.apache.commons.lang3.math.Fraction:256;-2;0;0;0;0;0;3;2;1.5;2.0;1.0;false;CtLocalVariableImpl;CtLocalVariableImpl
075b1039-2e5e-11e5-8c5d-7d844621a8d6;adrStmt;delete;org.apache.commons.lang3.builder.EqualsBuilder:915;-2;0;0;0;0;0;84;11;4.666666666666667;4.0;1.0;false;CtReturnImpl;NA
726ba5df-2bf4-11e5-bebb-6b9d100477d1;adrStmt;delete;org.apache.commons.lang3.builder.HashCodeBuilder:829;-1;0;0;0;0;0;8;4;2.3333333333333335;2.0;1.0;false;CtIfImpl;NA
421d4f25-2e26-11e5-bb2f-ffda4a320ab8;adrStmt;replace;org.apache.commons.lang3.Conversion:649;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtReturnImpl;CtReturnImpl
1492fd2a-2bf4-11e5-8b6b-69d04a790344;adrStmt;delete;org.apache.commons.lang3.StringUtils:1715;-2;0;0;0;0;0;4;3;2.0;2.0;1.0;false;CtLocalVariableImpl;NA
32fe0cf8-2e5b-11e5-a30d-13daf8092906;adrStmt;add;org.apache.commons.lang3.builder.ToStringStyle:1818;0;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtIfImpl;CtIfImpl
3d6cea1d-2c03-11e5-8b0a-af5227c6d844;adrStmt;replace;org.apache.commons.lang3.ArrayUtils:1968;-1;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtIfImpl;CtIfImpl
c85d0486-2c46-11e5-a9cd-2966a7449da8;adrStmt;replace;org.apache.commons.lang3.StringUtils:1502;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtLocalVariableImpl;CtLocalVariableImpl
132b8e5c-2e9e-11e5-aefc-399ad871e39a;adrStmt;add;org.apache.commons.lang3.text.StrSubstitutor:1111;-1;0;0;0;0;0;38;3;2.0;2.0;1.0;false;CtAssignmentImpl;CtAssignmentImpl
61cb69c0-2e45-11e5-a683-992c754e2681;adrStmt;add;org.apache.commons.lang3.BooleanUtils:242;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtReturnImpl;CtReturnImpl
dd9ebd48-2e2a-11e5-8175-77ef5df61f21;adrStmt;replace;org.apache.commons.lang3.AnnotationUtils:276;-1;0;0;0;0;0;2;6;4.0;4.0;2.0;false;CtReturnImpl;CtReturnImpl
ae9013a2-2c33-11e5-8214-a3fe4d4e3f09;adrStmt;replace;org.apache.commons.lang3.text.StrBuilder:1160;-2;0;0;0;0;0;3;8;4.5;8.0;1.0;false;CtInvocationImpl;CtInvocationImpl
7665543a-2c0c-11e5-a13f-8b1c84c2133e;adrStmt;replace;org.apache.commons.lang3.time.FastDateParser:285;-1;0;0;0;0;0;2;1;1.0;1.0;1.0;false;CtThrowImpl;CtThrowImpl
2cdba2d9-2c08-11e5-8128-ad97049de018;adrStmt;replace;org.apache.commons.lang3.StringUtils:6034;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtIfImpl;CtIfImpl
dc01e9a0-2e12-11e5-a434-635fa26ac5ce;adrStmt;replace;org.apache.commons.lang3.builder.HashCodeBuilder:343;-1;0;0;0;0;0;8;10;6.0;6.0;2.0;false;CtInvocationImpl;CtInvocationImpl
0783d4ba-2c1a-11e5-b0a3-157164ef4f06;adrStmt;delete;org.apache.commons.lang3.ArrayUtils:3395;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtLocalVariableImpl;NA
24e614cb-2e39-11e5-8615-3f160c46912e;adrStmt;add;org.apache.commons.lang3.StringEscapeUtils:216;-2;0;0;0;0;0;0;0;0.0;0.0;0.0;false;CtInvocationImpl;CtInvocationImpl
3378512d-2e07-11e5-8c2a-79acbc716157;adrStmt;delete;org.apache.commons.lang3.BooleanUtils:563;-1;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtIfImpl;NA
2635a13b-2e23-11e5-8014-e73a1c355971;adrStmt;delete;org.apache.commons.lang3.CharEncoding:98;-2;0;0;0;0;0;5;1;1.0;1.0;1.0;false;CtTryImpl;NA
a70bd606-2c29-11e5-a765-13771b4b1259;adrStmt;replace;org.apache.commons.lang3.time.DurationFormatUtils:82;-2;0;0;0;0;0;3;2;1.5;2.0;1.0;false;CtReturnImpl;CtReturnImpl
2f647e87-2e29-11e5-b8d5-e5e4ab6f2cf2;adrStmt;add;org.apache.commons.lang3.builder.ToStringBuilder:416;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtInvocationImpl;CtInvocationImpl
9ddd56d9-2e2e-11e5-b0f6-0bbebe826cb6;adrStmt;delete;org.apache.commons.lang3.math.Fraction:334;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtAssignmentImpl;NA
766246ef-2c0c-11e5-a13f-0900bf9615a5;adrStmt;delete;org.apache.commons.lang3.ArrayUtils:2618;-2;0;0;0;0;0;2;1;1.0;1.0;1.0;false;CtReturnImpl;NA
7e70b028-2bfe-11e5-825c-ab8addd92fa2;adrStmt;delete;org.apache.commons.lang3.AnnotationUtils:306;-1;0;0;0;0;0;2;7;5.0;5.0;3.0;false;CtIfImpl;NA
a0087f91-2c08-11e5-ba8a-67a80b9cf7fd;adrStmt;replace;org.apache.commons.lang3.ObjectUtils:320;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtInvocationImpl;CtInvocationImpl
41326a98-2e07-11e5-b82c-37a796ac7aee;adrStmt;replace;org.apache.commons.lang3.text.WordUtils:193;-1;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtIfImpl;CtIfImpl
3a3bcddf-2c03-11e5-8e59-9bc06f1ef8ec;adrStmt;delete;org.apache.commons.lang3.time.DateUtils:222;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtReturnImpl;NA
3b30784a-2e33-11e5-a652-d52ecaf69ca9;adrStmt;delete;org.apache.commons.lang3.reflect.TypeUtils:801;-1;0;0;0;0;0;30;7;6.0;6.0;5.0;false;CtIfImpl;NA
ff4de34a-2e6f-11e5-91c8-ada57e564491;adrStmt;delete;org.apache.commons.lang3.ArrayUtils:419;-1;0;0;0;0;0;3;2;1.5;2.0;1.0;false;CtIfImpl;NA
c6ed070e-2e1d-11e5-b314-b3ae01e970b7;adrStmt;replace;org.apache.commons.lang3.text.StrSubstitutor:774;0;0;0;0;0;0;6;5;4.0;4.0;3.0;false;CtUnaryOperatorImpl;CtAssignmentImpl
e528ae82-2c12-11e5-a32f-ed0480e1c6e7;adrStmt;add;org.apache.commons.lang3.exception.ExceptionUtils:146;0;2;2;1;0;0;1;1;1.0;1.0;1.0;false;CtIfImpl;CtInvocationImpl
19a1e538-2e80-11e5-8f6b-b953d17cf685;adrStmt;add;org.apache.commons.lang3.time.FastDatePrinter:426;-2;0;0;0;0;0;36;4;2.5;3.0;1.0;false;CtLocalVariableImpl;CtLocalVariableImpl
694bb976-2c0f-11e5-aff6-f73ad24348dc;adrStmt;delete;org.apache.commons.lang3.text.StrBuilder:2481;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtReturnImpl;NA
fedf92c5-2e04-11e5-a56e-a1236d1fc14d;adrStmt;replace;org.apache.commons.lang3.reflect.TypeUtils:1690;-2;0;0;0;0;0;4;2;2.0;2.0;2.0;false;CtLocalVariableImpl;CtLocalVariableImpl
