uuid;type;name;position;status;diff;graphDiff;branchDiff;variableDiff;exceptionDiff;nbTest;maxDeep;meanDeep;medianDeep;minDeep;staticDiff;nodeTransplantationPoint;nodeTransplant
7711ab0f-46cb-11e5-a44b-4f2b3942c936;adrStmt;add;org.apache.commons.io.DirectoryWalker:338;0;0;0;0;0;0;0;0;0.0;0.0;0.0;false;CtInvocationImpl;CtIfImpl
2ffad295-46da-11e5-b485-f78eadc66242;adrStmt;add;org.apache.commons.io.comparator.LastModifiedFileComparator:70;-2;0;0;0;0;0;4;2;1.5;2.0;1.0;false;CtReturnImpl;CtReturnImpl
fa51d800-46e9-11e5-a61d-c9b452ef4f6a;adrStmt;add;org.apache.commons.io.output.ByteArrayOutputStream:153;-1;0;0;0;0;0;42;8;4.5;5.0;1.0;false;CtInvocationImpl;CtIfImpl
e25175e2-46f1-11e5-a745-154cbab267be;adrStmt;add;org.apache.commons.io.output.ByteArrayOutputStream:246;-2;0;0;0;0;0;7;4;2.3333333333333335;2.0;1.0;false;CtLocalVariableImpl;CtLocalVariableImpl
06e62394-46c7-11e5-a658-c33ee52a740b;adrStmt;replace;org.apache.commons.io.FileUtils:1142;-2;0;0;0;0;0;16;8;5.0;5.0;2.0;false;CtLocalVariableImpl;CtLocalVariableImpl
f95bd8b8-46bc-11e5-b89e-a90fa479db32;adrStmt;replace;org.apache.commons.io.output.ByteArrayOutputStream:209;0;0;0;0;0;0;45;1;1.0;1.0;1.0;false;CtReturnImpl;CtReturnImpl
43e15bc4-46dc-11e5-b029-d3fca875e277;adrStmt;replace;org.apache.commons.io.output.StringBuilderWriter:137;-1;0;0;0;0;0;44;9;5.333333333333333;7.0;1.0;false;CtIfImpl;CtInvocationImpl
c0bbc164-46d0-11e5-963d-b96728ea7a18;adrStmt;add;org.apache.commons.io.filefilter.AndFileFilter:135;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtReturnImpl;CtReturnImpl
dc44f138-46c7-11e5-b5e4-fb6796a6bac2;adrStmt;add;org.apache.commons.io.FilenameUtils:1026;-1;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtIfImpl;CtIfImpl
78d9f16e-46fc-11e5-91b8-817c7a84612e;adrStmt;add;org.apache.commons.io.FileUtils:1367;-1;0;0;0;0;0;1;3;3.0;3.0;3.0;false;CtIfImpl;CtIfImpl
8b0fa258-46c4-11e5-9f78-e1fbe888e5c6;adrStmt;add;org.apache.commons.io.input.XmlStreamReader:387;-2;0;0;0;0;0;0;0;0.0;0.0;0.0;false;CtReturnImpl;CtReturnImpl
1580aeb7-46c3-11e5-aecf-99235b1d5b40;adrStmt;add;org.apache.commons.io.output.TeeOutputStream:65;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtInvocationImpl;CtIfImpl
2eb02327-46dd-11e5-8208-7b00ec6084e9;adrStmt;delete;org.apache.commons.io.filefilter.AgeFileFilter:125;-2;0;0;0;0;0;0;0;0.0;0.0;0.0;false;CtInvocationImpl;NA
b2cf7d0c-46dc-11e5-9583-530a6dcf0fdf;adrStmt;replace;org.apache.commons.io.FileUtils:2812;0;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtIfImpl;CtIfImpl
693ace7a-46d8-11e5-a57f-6f333de64687;adrStmt;replace;org.apache.commons.io.FilenameUtils:640;-1;0;0;0;0;0;9;4;2.5;3.0;1.0;false;CtIfImpl;CtIfImpl
165a534a-46f8-11e5-ad02-a9de1793d863;adrStmt;replace;org.apache.commons.io.FilenameUtils:365;-2;0;0;0;0;0;16;4;3.0;3.0;2.0;false;CtForImpl;CtIfImpl
bf63d69e-46c9-11e5-a4c2-a9d716b46c6f;adrStmt;replace;org.apache.commons.io.FilenameUtils:415;-1;0;0;0;0;0;5;3;2.5;3.0;2.0;false;CtInvocationImpl;CtIfImpl
6e3a0d85-46d3-11e5-9093-89309ca9cf39;adrStmt;add;org.apache.commons.io.filefilter.NotFileFilter:42;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtThrowImpl;CtThrowImpl
3c773999-46cb-11e5-af46-e9c0a7e5321b;adrStmt;replace;org.apache.commons.io.DirectoryWalker:368;-1;0;0;0;0;0;20;7;4.5;5.0;2.0;false;CtInvocationImpl;CtIfImpl
99804a86-46d8-11e5-bff2-1558c6eaafaa;adrStmt;replace;org.apache.commons.io.output.WriterOutputStream:213;-2;0;0;0;0;0;12;2;1.5;2.0;1.0;false;CtInvocationImpl;CtTryImpl
5162573d-46cc-11e5-bc7f-d16da328301d;adrStmt;replace;org.apache.commons.io.input.SwappedDataInputStream:160;-1;0;0;0;0;0;2;1;1.0;1.0;1.0;false;CtReturnImpl;CtReturnImpl
865f0132-46c6-11e5-b186-f90bbe7765b1;adrStmt;replace;org.apache.commons.io.HexDump:96;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtInvocationImpl;CtInvocationImpl
68bb3a23-46df-11e5-ace9-814f578a1b9b;adrStmt;add;org.apache.commons.io.IOUtils:2359;-2;0;0;0;0;0;2;3;2.0;3.0;1.0;false;CtIfImpl;CtIfImpl
f3176d45-46bd-11e5-bcbe-53ecf5994c62;adrStmt;replace;org.apache.commons.io.filefilter.MagicNumberFileFilter:244;-1;0;0;0;0;0;4;2;1.5;2.0;1.0;false;CtInvocationImpl;CtIfImpl
4e4d5a6b-46e7-11e5-b0bd-7fe9c922a052;adrStmt;replace;org.apache.commons.io.output.StringBuilderWriter:123;-2;0;0;0;0;0;2;2;1.5;2.0;1.0;false;CtIfImpl;CtIfImpl
b3eadf0a-46bf-11e5-87c5-1f926009bcba;adrStmt;replace;org.apache.commons.io.output.ProxyWriter:174;0;0;0;0;0;0;1;1;1.0;1.0;1.0;true;CtAssignmentImpl;CtOperatorAssignmentImpl
706edc5a-46d5-11e5-a8f3-718da8458ea0;adrStmt;replace;org.apache.commons.io.filefilter.FileFilterUtils:742;-2;0;0;0;0;0;2;1;1.0;1.0;1.0;false;CtReturnImpl;CtReturnImpl
08c60af9-46f0-11e5-8f80-133aaa35882e;adrStmt;add;org.apache.commons.io.output.ProxyOutputStream:73;0;0;0;0;0;0;20;4;2.5;3.0;1.0;false;CtInvocationImpl;CtIfImpl
c7516bf9-46f2-11e5-a923-619313d7bf73;adrStmt;replace;org.apache.commons.io.FileUtils:2739;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtThrowImpl;CtThrowImpl
d61f12f3-4704-11e5-901b-c1c2840e05bd;adrStmt;replace;org.apache.commons.io.output.WriterOutputStream:281;-2;0;0;0;0;0;12;3;2.5;3.0;2.0;false;CtIfImpl;CtInvocationImpl
1611a7d9-46c7-11e5-9827-b79ba8e0be91;adrStmt;add;org.apache.commons.io.filefilter.FileFilterUtils:455;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtThrowImpl;CtThrowImpl
4d82584e-4703-11e5-831e-49ff88b029e0;adrStmt;add;org.apache.commons.io.filefilter.RegexFileFilter:77;-2;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtAssignmentImpl;CtAssignmentImpl
4ddc266c-46e0-11e5-b3f9-c3bb8e571974;adrStmt;replace;org.apache.commons.io.filefilter.MagicNumberFileFilter:210;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtThrowImpl;CtThrowImpl
4e104b3b-46df-11e5-92cf-4def4da10991;adrStmt;replace;org.apache.commons.io.FileUtils:1511;-1;0;0;0;0;0;3;2;2.0;2.0;2.0;false;CtTryImpl;CtIfImpl
d7e878de-46f0-11e5-85f7-71fe5b20eabb;adrStmt;add;org.apache.commons.io.FileUtils:2744;0;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtIfImpl;CtIfImpl
446331ee-46be-11e5-a224-97b0ef739485;adrStmt;delete;org.apache.commons.io.output.ThresholdingOutputStream:111;-1;0;0;0;0;0;2;1;1.0;1.0;1.0;false;CtOperatorAssignmentImpl;NA
c96b9378-46df-11e5-ae71-13c78fd0543f;adrStmt;replace;org.apache.commons.io.filefilter.WildcardFilter:114;-1;0;0;0;0;0;1;1;1.0;1.0;1.0;false;CtIfImpl;CtReturnImpl
c5230ecc-46d7-11e5-9bbf-6d58e000f45e;adrStmt;replace;org.apache.commons.io.input.CountingInputStream:124;-2;0;0;0;0;0;10;2;1.5;2.0;1.0;false;CtReturnImpl;CtIfImpl
