"position","isCandidate","isCandidateDelete","nbTrial","nbCompile","nbSosie","nbTest","nbAssert","maxDeep","meanDeep","medianDeep","minDeep","methodNameInTests","methodClassTargetByTests","nbDiff","nbStaticDiff"
"com.google.gson.internal.bind.JsonTreeReader:82","false","false",1,0,0,13,37,22,11.6363636363636,12,3,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:83","true","false",15,4,0,13,37,22,11.6363636363636,12,3,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:160","true","true",10,1,0,4,24,7,4,7,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:161","true","false",17,6,0,4,24,7,4,7,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:88","false","false",1,1,0,2,20,1,1,1,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:87","true","true",2,2,0,2,20,1,1,1,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:91","true","false",1,0,0,33,107,25,13,13,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:93","true","false",10,0,0,29,100,24,11.7619047619048,12,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:94","true","false",3,0,0,29,100,24,11.7619047619048,12,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:97","false","false",1,0,0,15,51,24,12.1111111111111,12,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:99","true","true",1,1,0,14,60,19,8.85714285714286,6,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:100","false","false",1,0,0,14,60,19,8.85714285714286,6,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:96","true","true",13,2,0,27,100,24,11.65,12,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:103","true","false",9,0,0,28,99,24,12.25,13,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:95","true","true",37,3,0,29,100,24,11.7619047619048,12,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:106","false","false",1,0,0,17,54,24,12.5,13,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:108","false","false",1,0,0,19,64,20,10,9,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:110","true","false",1,0,0,26,102,25,12.1818181818182,12,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:112","false","false",1,0,0,20,73,25,12.7142857142857,12,2,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:114","false","false",1,0,0,3,7,9,6.66666666666667,7,4,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:116","false","false",1,0,0,16,62,25,12.1818181818182,12,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:115","true","true",6,0,0,16,62,25,12.1818181818182,12,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:113","true","true",17,0,0,17,64,25,12.1818181818182,12,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:111","true","true",41,0,0,26,102,25,12.1818181818182,12,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:121","false","false",1,0,0,2,3,4,3.5,4,3,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:123","true","true",20,15,0,1,1,1,1,1,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:122","true","true",54,15,0,1,1,1,1,1,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:120","true","true",74,15,0,3,4,4,2.66666666666667,3,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:109","true","true",157,15,0,28,103,25,12.1818181818182,12,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:107","true","true",192,15,0,31,104,25,12.2608695652174,12,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:105","true","true",227,15,0,33,107,25,13,13,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:92","true","true",306,19,0,33,107,25,13,13,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:170","false","false",1,0,0,7,35,6,4,5,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:172","true","true",29,17,0,1,17,1,1,1,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:171","true","true",34,18,0,1,17,1,1,1,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:174","false","false",1,0,0,7,35,6,4,5,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:176","true","true",26,18,0,1,6,1,1,1,1,0,0,0,0
"com.google.gson.internal.bind.JsonTreeReader:175","true","true",45,28,0,1,6,1,1,1,1,0,0,0,0
